Player;FSP.1;FSW.1;SSP.1;SSW.1;ACE.1;DBF.1;WNR.1;UFE.1;BPC.1;BPW.1;NPA.1
Victoria Azarenka;60;26;40;19;0;5;33;47;2;5;20
Victoria Azarenka;69;32;31;10;3;7;20;20;3;14;13
Victoria Azarenka;75;41;25;4;0;7;27;32;5;5;15
Victoria Azarenka;85;34;15;6;0;1;15;18;5;11;10
Victoria Azarenka;74;20;26;5;;2;20;13;7;14;14
Victoria Azarenka;72;28;28;8;3;0;15;22;5;10;8
Victoria Azarenka;88;28;12;3;1;1;19;14;7;12;10
Victoria Azarenka;78;32;22;4;0;2;25;18;5;11;13
Victoria Azarenka;63;24;37;7;1;6;26;26;6;11;14
Victoria Azarenka;69;40;31;11;0;10;41;31;9;20;23
Victoria Azarenka;70;31;30;6;4;1;21;13;4;8;8
Viktor Troicki;62;34;38;15;5;1;20;27;0;3;19
Viktor Troicki;65;61;35;20;7;4;32;36;4;10;13
Viktor Troicki;56;61;44;35;14;2;57;56;10;23;20
Viktor Troicki;48;29;52;20;12;4;33;12;7;11;14
Vincent Millot;57;63;43;34;18;9;54;68;11;26;8
Vincent Millot;55;25;45;20;2;7;22;55;3;4;12
Virginie Razzano;58;39;42;18;7;9;21;41;2;3;8
Virginie Razzano;75;32;25;6;2;1;27;42;3;9;13
Virginie Razzano;75;46;25;9;3;4;16;18;3;9;7
Virginie Razzano;72;42;28;14;0;3;35;41;7;17;15
Virginie Razzano;70;18;30;7;1;1;11;20;1;4;13
W.Odesnik;70;73;30;28;6;2;52;60;12;8;35
Wayne Odesnik;67;67;33;22;11;2;39;73;7;20;10
X.Malisse;63;48;37;24;7;1;23;34;2;1;27
Xavier Malisse;64;42;36;18;8;1;26;18;2;5;9
Xavier Malisse;46;41;54;36;14;5;;;4;9;
Y Duan;65;24;35;8;0;4;34;46;10;3;9
Y Meusburger;73;24;27;9;0;4;12;17;5;3;11
Y Shvedova;59;14;41;12;0;3;3;21;1;0;13
Y.Meusburger;64;7;36;6;0;0;13;18;5;1;17
Y.Putintseva;73;34;27;12;2;2;24;28;4;1;12
Y.Shvedova;59;19;41;11;0;4;14;34;12;5;10
Y.Wickmayer;69;40;31;13;1;3;31;37;6;4;17
Yanina Wickmayer;58;38;42;15;6;8;6;8;4;7;
Yanina Wickmayer;63;13;37;6;3;3;14;30;0;2;3
Yanina Wickmayer;59;39;41;22;1;8;34;66;4;10;9
Yaroslava Shvedova;58;22;42;10;3;13;14;43;4;6;3
Yaroslava Shvedova;64;30;36;14;0;5;23;22;7;12;10
Yaroslava Shvedova;74;26;26;7;0;3;18;38;5;8;9
Yen-Hsun Lu;62;33;38;11;9;5;9;5;9;19;
Yen-Hsun Lu;70;47;30;19;2;2;23;46;2;4;13
Yen-Hsun Lu;77;32;23;9;4;;20;12;4;11;4
Yen-Hsun Lu;67;49;33;19;4;4;;;3;9;
Yen-Hsun Lu;68;44;32;13;4;5;;;4;13;11
Y-H.Lu;66;49;34;13;1;5;29;27;3;0;39
Y-H.Lu;67;85;33;31;12;3;57;32;15;2;46
Ying-Ying Duan;60;24;40;16;1;1;1;1;1;5;
Y-T.Wang;69;69;31;22;9;2;50;59;25;9;52
Yulia Putintseva;64;11;36;5;;2;14;26;1;5;4
Yulia Putintseva;52;29;48;16;0;6;27;33;3;8;11
Yulia Putintseva;58;22;42;16;3;2;16;13;4;7;0
Yuliya Beygelzimer;59;24;41;13;0;1;17;22;0;1;10
Yung-Jan Chan;68;28;32;10;0;6;0;6;3;3;
Yvonne Meusburger;68;32;32;12;1;5;1;5;5;11;
Yvonne Meusburger;67;38;33;5;;5;18;34;8;15;9
Yvonne Meusburger;70;8;30;4;;5;5;18;1;2;3
Zarina Diyas;61;16;39;7;0;3;9;32;2;4;7
Zarina Diyas;74;33;26;6;1;4;1;4;5;6;
Zarina Diyas;70;27;30;10;1;1;27;15;5;5;2
Ze Zhang;58;44;42;25;7;6;20;48;1;5;10
Zuzana Kucova;72;36;28;10;1;5;22;42;3;10;5
Zuzana Kucova;76;41;24;13;0;2;13;18;5;9;5
