Player;FSP.1;FSW.1;SSP.1;SSW.1;ACE.1;DBF.1;WNR.1;UFE.1;BPC.1;BPW.1;NPA.1
Andreas Haider-Maurer;-1,608902909;-0,504551015;-1,363491377;-2,345137504;-6,39442778;-6,149016248;-7,62148544;-7,62148544;-7,130662376;-5,903604717;-7,62148544
Andreas Haider-Maurer;0,354389346;-1,486197143;-3,326783632;-5,167370121;-6,639839312;-7,253368142;-4,185723993;-3,69490093;-7,498779674;-7,130662376;-6,762545078
Andreas Seppi;-0,381845249;1,213329708;-2,590549036;-2,713254802;-5,535487419;-7,00795661;0,599800878;-0,381845249;-6,762545078;-5,412781653;-6,639839312
Andreas Seppi;-0,627256781;-0,627256781;-2,345137504;-3,572195164;-6,149016248;-6,39442778;-1,854314441;0,354389346;-6,885250844;-5,412781653;-6,517133546
Andreas Seppi;0,599800878;1,336035474;-3,572195164;-3,69490093;-6,639839312;-7,253368142;-1,486197143;0,84521241;-6,517133546;-5,903604717;-5,412781653
Andreas Seppi;-0,627256781;0,599800878;-2,345137504;-2,590549036;-5,903604717;-7,376073908;0,108977814;-2,713254802;-6,885250844;-5,412781653;-4,676547057
Andreas Seppi;-1,363491377;-3,449489398;-1,608902909;-5,412781653;-6,885250844;-7,376073908;-3,69490093;-3,0813721;-7,498779674;-7,00795661;-7,00795661
Andreas Seppi;-0,381845249;-0,013727952;-2,590549036;-4,676547057;-6,149016248;-7,130662376;-7,62148544;-7,62148544;-7,00795661;-6,39442778;-7,62148544
Andreas Seppi;-1,240785611;-1,731608675;-1,731608675;-4,308429759;-7,00795661;-6,762545078;-7,62148544;-7,62148544;-6,762545078;-6,026310482;-4,799252823
Andreas Seppi;-0,136433717;-0,872668313;-2,835960568;-4,799252823;-6,39442778;-7,00795661;-7,62148544;-7,62148544;-7,00795661;-5,290075887;-5,903604717
Andrej Martin;-1,608902909;-3,326783632;-1,363491377;-5,167370121;-7,130662376;-7,253368142;-7,62148544;-7,62148544;-6,762545078;-6,149016248;-7,62148544
Andrey Golubev;0,23168358;-5,412781653;-3,204077866;-6,39442778;-7,62148544;-7,62148544;-6,639839312;-5,780898951;-7,498779674;-7,376073908;-6,885250844
Andrey Kuznetsov;-1,118079845;-0,381845249;-1,854314441;-2,222431738;-6,639839312;-6,639839312;-7,62148544;-7,62148544;-6,39442778;-5,412781653;-7,62148544
Andrey Kuznetsov;1,090623942;-1,731608675;-4,063018227;-6,271722014;-7,130662376;-7,130662376;-3,326783632;-3,817606696;-7,376073908;-6,39442778;-5,535487419
Andy Murray;0,84521241;-3,572195164;-3,817606696;-6,271722014;-6,149016248;-7,376073908;-3,69490093;-6,026310482;-6,762545078;-6,026310482;-7,130662376
Andy Murray;-0,381845249;-3,326783632;-2,590549036;-5,535487419;-7,00795661;-7,00795661;-4,553841291;-3,817606696;-6,639839312;-5,535487419;-6,762545078
Andy Murray;0,23168358;-1,486197143;-3,204077866;-5,658193185;-6,885250844;-7,376073908;-4,063018227;-3,940312462;-7,130662376;-6,271722014;-6,271722014
Andy Murray;-0,013727952;-0,381845249;-2,958666334;-4,553841291;-6,639839312;-7,253368142;-1,731608675;-1,854314441;-6,762545078;-5,903604717;-5,658193185
Andy Murray;-0,136433717;-0,259139483;-2,835960568;-4,185723993;-6,517133546;-7,498779674;-2,590549036;-1,977020207;-7,498779674;-7,376073908;-5,535487419
Andy Murray;0,599800878;-3,204077866;-3,572195164;-5,780898951;-7,253368142;-7,62148544;-7,62148544;-7,62148544;-6,885250844;-6,639839312;-5,290075887
Andy Murray;-0,627256781;-2,590549036;-2,345137504;-3,326783632;-7,00795661;-7,253368142;-7,62148544;-7,62148544;-7,00795661;-6,517133546;-5,535487419
Andy Murray;-1,363491377;-3,0813721;-1,608902909;-4,553841291;-6,762545078;-7,376073908;-7,62148544;-7,62148544;-7,130662376;-6,39442778;-6,639839312
Andy Murray;0,108977814;-0,504551015;-3,0813721;-4,799252823;-7,00795661;-7,00795661;-7,62148544;-7,62148544;-6,885250844;-5,780898951;-3,69490093
Andy Murray;0,108977814;-3,0813721;-3,0813721;-4,921958589;-7,00795661;-7,130662376;-7,62148544;-7,62148544;-7,62148544;-7,62148544;-6,39442778
Angelique Kerber;0,354389346;-3,204077866;-3,326783632;-6,026310482;-6,885250844;-7,00795661;-3,940312462;-5,535487419;-7,130662376;-6,762545078;-6,517133546
Angelique Kerber;-0,381845249;-4,676547057;-2,590549036;-6,271722014;-7,253368142;-7,498779674;-4,921958589;-6,39442778;-7,130662376;-6,026310482;-7,253368142
Angelique Kerber;0,108977814;-5,044664355;-3,0813721;-6,885250844;-7,130662376;-7,130662376;-5,044664355;-5,658193185;-6,762545078;-6,026310482;-6,885250844
Angelique Kerber;0,23168358;-3,326783632;-3,204077866;-6,39442778;-7,498779674;-7,130662376;-4,553841291;-3,326783632;-7,00795661;-6,885250844;-7,00795661
Angelique Kerber;-0,995374079;-3,817606696;-1,977020207;-5,167370121;-7,376073908;-7,498779674;-5,290075887;-5,903604717;-7,253368142;-6,149016248;-7,00795661
Angelique Kerber;-0,013727952;-4,676547057;-2,958666334;-6,271722014;-7,498779674;-7,498779674;-6,026310482;-5,412781653;-6,885250844;-6,762545078;-7,00795661
Angelique Kerber;0,354389346;-1,854314441;-3,326783632;-5,290075887;-7,376073908;-7,253368142;-4,676547057;-4,676547057;-7,00795661;-6,39442778;-7,253368142
Angelique Kerber;1,581447006;-2,222431738;-4,553841291;-6,026310482;-7,62148544;-7,376073908;-3,0813721;-3,817606696;-7,130662376;-6,026310482;-6,39442778
Anna Karolina Schmiedlova;-0,013727952;-2,713254802;-2,958666334;-5,658193185;-6,885250844;-7,130662376;-5,535487419;-2,46784327;-7,130662376;-6,149016248;-7,253368142
Anna Karolina Schmiedlova;0,967918176;-4,185723993;-3,940312462;-6,762545078;-7,62148544;-7,376073908;-6,39442778;-5,903604717;-7,376073908;-7,376073908;-7,00795661
Anna Schmiedlova;0,477095112;-0,995374079;-3,449489398;-4,799252823;-7,00795661;-7,00795661;-7,00795661;-7,00795661;-6,885250844;-5,903604717;-7,62148544
Anna Schmiedlova;-0,381845249;-5,780898951;-2,590549036;-6,762545078;-7,498779674;-7,00795661;-6,885250844;-5,167370121;-7,253368142;-6,762545078;-7,62148544
Anna Tatishvili;0,722506644;-5,167370121;-3,69490093;-7,00795661;-7,62148544;-7,130662376;-6,39442778;-4,799252823;-7,498779674;-6,639839312;-6,885250844
Anna Tatishvili;-0,504551015;-6,271722014;-2,46784327;-6,885250844;-7,62148544;-7,253368142;-7,130662376;-4,921958589;-7,62148544;-7,62148544;-7,62148544
Annika Beck;0,599800878;-5,412781653;-3,572195164;-6,639839312;-7,62148544;-7,62148544;-6,639839312;-6,39442778;-6,885250844;-6,271722014;-7,253368142
Annika Beck;1,581447006;-6,026310482;-4,553841291;-7,253368142;-7,62148544;-7,253368142;-6,39442778;-4,063018227;-7,376073908;-7,253368142;-7,00795661
Annika Beck;2,563093133;-4,185723993;-5,535487419;-7,00795661;-7,498779674;-7,498779674;-5,290075887;-6,026310482;-7,00795661;-6,271722014;-7,00795661
Annika Beck;0,477095112;-4,921958589;-3,449489398;-6,762545078;-7,498779674;-7,253368142;-5,658193185;-4,799252823;-7,253368142;-6,517133546;-7,376073908
Arantxa Rus;-1,240785611;-6,271722014;-1,731608675;-7,376073908;-7,62148544;-6,762545078;-6,762545078;-4,431135525;-7,376073908;-7,253368142;-7,253368142
Aravane Rezai;-0,749962547;-4,308429759;-2,222431738;-6,149016248;-7,498779674;-6,762545078;-3,572195164;-3,69490093;-6,885250844;-6,026310482;-6,271722014
Ashleigh Barty;-1,363491377;-5,903604717;-1,608902909;-6,271722014;-7,498779674;-7,130662376;-7,00795661;-5,412781653;-7,62148544;-7,62148544;-7,376073908
Ashleigh Barty;-1,118079845;-3,69490093;-1,854314441;-4,799252823;-7,130662376;-7,376073908;-4,431135525;-4,063018227;-6,762545078;-5,412781653;-6,271722014
Ashleigh Barty;-0,136433717;-6,885250844;-2,835960568;-7,130662376;-7,62148544;-7,62148544;-6,517133546;-7,00795661;-7,498779674;-7,498779674;-7,376073908
Ayumi Morita;-0,013727952;-3,940312462;-2,958666334;-5,658193185;-6,885250844;-7,376073908;-5,167370121;-4,676547057;-7,130662376;-7,00795661;-7,498779674
Ayumi Morita;-0,627256781;-6,639839312;-2,345137504;-7,00795661;-7,498779674;-7,253368142;-6,762545078;-5,412781653;-7,498779674;-7,498779674;-7,498779674
Ayumi Morita;0,354389346;-5,535487419;-3,326783632;-6,517133546;-7,62148544;-7,498779674;-5,658193185;-3,817606696;-7,498779674;-6,885250844;-7,130662376
B Jovanovski;-0,259139483;-3,817606696;-2,713254802;-5,780898951;-7,376073908;-7,00795661;-5,044664355;-4,799252823;-6,517133546;-7,130662376;-6,762545078
B.Becker;-0,381845249;-4,063018227;-2,590549036;-5,903604717;-7,00795661;-7,498779674;-4,431135525;-5,412781653;-7,00795661;-7,498779674;-4,185723993
B.Jovanovski;0,84521241;-0,627256781;-3,817606696;-5,412781653;-6,271722014;-7,00795661;-1,854314441;-2,713254802;-6,026310482;-7,130662376;-6,026310482
B.Jovanovski;-0,381845249;-4,676547057;-2,590549036;-5,780898951;-7,253368142;-7,498779674;-5,290075887;-5,535487419;-7,00795661;-7,498779674;-6,271722014
B.Kavcic;-0,504551015;-2,713254802;-2,46784327;-6,149016248;-6,762545078;-7,498779674;-5,658193185;-5,290075887;-6,517133546;-7,62148544;-7,00795661
B.Knittel;-0,504551015;-3,572195164;-2,46784327;-5,535487419;-7,130662376;-6,149016248;-5,535487419;-2,222431738;-7,498779674;-7,498779674;-5,044664355
B.Mattek-Sands;-0,872668313;-4,063018227;-2,099725972;-6,39442778;-7,130662376;-7,498779674;-4,431135525;-4,431135525;-7,253368142;-7,376073908;-3,940312462
B.Paire;0,108977814;-1,363491377;-3,0813721;-5,412781653;-4,431135525;-7,253368142;0,23168358;-5,044664355;-6,026310482;-6,885250844;-3,572195164
B.Paire;-0,627256781;-1,608902909;-2,345137504;-4,799252823;-6,149016248;-7,376073908;-2,835960568;-4,308429759;-6,885250844;-7,253368142;-2,590549036
B.Reynolds;0,722506644;-1,118079845;-3,69490093;-5,780898951;-6,639839312;-7,00795661;-4,553841291;-5,290075887;-7,62148544;-7,62148544;-5,044664355
B.Reynolds;-0,013727952;0,722506644;-2,958666334;-2,958666334;-4,921958589;-7,498779674;-1,240785611;-3,69490093;-5,658193185;-7,253368142;-2,099725972
B.Tomic;1,213329708;-0,995374079;-4,185723993;-6,026310482;-7,130662376;-7,62148544;-3,572195164;-6,149016248;-6,639839312;-7,00795661;-5,290075887
B.Tomic;2,317681601;4,77179692;-5,290075887;-5,780898951;-5,290075887;-7,498779674;-0,259139483;-4,799252823;-6,762545078;-7,498779674;-3,449489398
B.Tomic;1,949564303;2,931210431;-4,921958589;-5,167370121;-6,271722014;-7,376073908;-2,099725972;-3,940312462;-6,639839312;-7,376073908;-5,044664355
B.Tomic;1,090623942;2,440387367;-4,063018227;-4,921958589;-5,290075887;-7,376073908;-2,345137504;-3,817606696;-6,762545078;-7,498779674;-4,676547057
B.Zahlavova Strycova;-0,013727952;-3,0813721;-2,958666334;-5,903604717;-6,885250844;-7,253368142;-3,326783632;-2,46784327;-4,921958589;-6,639839312;-3,449489398
B.Zahlavova Strycova;0,23168358;-4,185723993;-3,204077866;-5,780898951;-6,885250844;-7,62148544;-5,167370121;-6,149016248;-7,498779674;-7,62148544;-3,940312462
Barbora Zahlavova Strycova;0,722506644;-2,835960568;-3,69490093;-6,026310482;-7,00795661;-7,376073908;-3,817606696;-3,204077866;-7,00795661;-5,535487419;-4,921958589
Barbora Zahlavova Strycova;-0,872668313;-6,026310482;-2,099725972;-6,517133546;-7,498779674;-7,376073908;-5,535487419;-3,940312462;-7,376073908;-6,639839312;-5,535487419
Barbora Zahlavova Strycova;1,090623942;-4,799252823;-4,063018227;-6,885250844;-7,253368142;-7,376073908;-6,026310482;-5,658193185;-7,62148544;-7,62148544;-7,253368142
Belinda Bencic;-1,118079845;-4,553841291;-1,854314441;-5,780898951;-7,00795661;-7,00795661;-4,308429759;-2,222431738;-6,39442778;-5,167370121;-6,762545078
Belinda Bencic;-0,995374079;-5,044664355;-1,977020207;-6,639839312;-7,376073908;-7,00795661;-6,149016248;-5,290075887;-7,376073908;-7,376073908;-7,253368142
Benjamin Becker;-1,118079845;-2,099725972;-1,854314441;-3,817606696;-6,149016248;-7,00795661;-2,958666334;-3,204077866;-7,253368142;-6,762545078;-6,885250844
Benjamin Becker;0,477095112;-1,731608675;-3,449489398;-6,026310482;-6,762545078;-7,00795661;-4,676547057;-4,676547057;-7,498779674;-7,00795661;-6,271722014
Benjamin Becker;-1,240785611;-2,958666334;-1,731608675;-4,308429759;-6,639839312;-7,00795661;-7,62148544;-7,62148544;-6,639839312;-5,535487419;-7,62148544
Benjamin Becker;-0,381845249;-3,572195164;-2,590549036;-5,290075887;-6,885250844;-7,130662376;-7,62148544;-7,62148544;-7,498779674;-7,498779674;-6,885250844
Benoit Paire;-0,627256781;-0,995374079;-2,345137504;-4,921958589;-4,676547057;-6,885250844;-0,504551015;-4,553841291;-7,253368142;-6,149016248;-4,921958589
Benoit Paire;-1,486197143;0,722506644;-1,486197143;-1,854314441;-3,69490093;-7,00795661;1,949564303;-2,099725972;-6,762545078;-4,676547057;-4,185723993
Benoit Paire;-0,504551015;-3,940312462;-2,46784327;-6,39442778;-6,026310482;-7,253368142;-3,817606696;-0,381845249;-7,376073908;-6,762545078;-6,271722014
Benoit Paire;-1,977020207;-2,713254802;-0,995374079;-4,063018227;-6,885250844;-7,376073908;-2,835960568;-1,977020207;-7,376073908;-7,253368142;-5,044664355
Benoit Paire;-0,627256781;-3,449489398;-2,345137504;-5,167370121;-6,517133546;-7,253368142;-0,995374079;-3,326783632;-6,762545078;-5,658193185;-5,780898951
Benoit Paire;-2,345137504;-2,713254802;-0,627256781;-3,204077866;-6,885250844;-6,517133546;-3,204077866;0,23168358;-7,130662376;-6,517133546;-6,39442778
Benoit Paire;-1,363491377;1,213329708;-1,608902909;-2,713254802;-4,063018227;-6,271722014;-7,62148544;-7,62148544;-6,885250844;-4,799252823;-3,204077866
Bernard Tomic;1,090623942;-5,780898951;-4,063018227;-7,253368142;-7,253368142;-7,498779674;-6,026310482;-6,762545078;-7,62148544;-7,62148544;-7,253368142
Bernard Tomic;0,108977814;-2,958666334;-3,0813721;-5,535487419;-6,885250844;-7,253368142;-3,204077866;-3,449489398;-7,498779674;-6,271722014;-5,903604717
Bernard Tomic;0,722506644;1,090623942;-3,69490093;-4,185723993;-6,517133546;-7,376073908;-7,62148544;-7,62148544;-7,00795661;-5,535487419;-4,185723993
Bernard Tomic;-0,013727952;-1,854314441;-2,958666334;-4,799252823;-6,639839312;-7,376073908;-7,62148544;-7,62148544;-6,885250844;-6,271722014;-5,412781653
Bethanie Mattek-Sands;1,090623942;-3,449489398;-4,063018227;-6,149016248;-7,376073908;-7,376073908;-2,958666334;-5,044664355;-6,885250844;-6,517133546;-6,026310482
Bethanie Mattek-Sands;-0,995374079;-3,326783632;-1,977020207;-5,412781653;-7,253368142;-7,253368142;-3,69490093;-3,0813721;-6,762545078;-5,903604717;-7,00795661
Bethanie Mattek-Sands;-0,995374079;-4,676547057;-1,977020207;-5,903604717;-7,62148544;-7,376073908;-3,69490093;-4,553841291;-7,00795661;-5,903604717;-5,535487419
Bethanie Mattek-Sands;-0,627256781;-4,308429759;-2,345137504;-6,39442778;-7,130662376;-6,639839312;-5,412781653;-3,940312462;-7,376073908;-6,885250844;-6,762545078
Bethanie Mattek-Sands;-0,749962547;-4,063018227;-2,222431738;-5,412781653;-7,62148544;-7,376073908;-4,308429759;-2,46784327;-7,376073908;-7,00795661;-6,026310482
Blaz Kavcic;0,108977814;-2,345137504;-3,0813721;-4,921958589;-6,39442778;-6,885250844;-2,590549036;-4,308429759;-6,885250844;-5,903604717;-6,885250844
Blaz Kavcic;-0,013727952;-3,69490093;-2,958666334;-5,412781653;-6,885250844;-7,253368142;-5,903604717;-5,044664355;-7,498779674;-7,376073908;-7,130662376
Blaz Kavcic;0,108977814;-3,572195164;-3,0813721;-5,535487419;-7,498779674;-7,62148544;-4,553841291;-6,639839312;-6,762545078;-6,149016248;-6,271722014
Blaz Kavcic;0,108977814;0,23168358;-3,0813721;-3,0813721;-6,762545078;-7,00795661;-1,977020207;-2,713254802;-7,253368142;-6,517133546;-5,290075887
Blaz Rola;0,722506644;-0,627256781;-3,69490093;-6,026310482;-6,885250844;-6,639839312;-6,885250844;-6,639839312;-7,130662376;-6,517133546;-7,62148544
Blaz Rola;0,108977814;0,477095112;-3,0813721;-4,676547057;-6,149016248;-6,639839312;-6,149016248;-6,639839312;-7,253368142;-7,130662376;-7,62148544
Bojana Jovanovski;0,84521241;-3,817606696;-3,817606696;-6,39442778;-7,498779674;-7,00795661;-5,044664355;-5,044664355;-7,253368142;-7,253368142;-7,130662376
Bojana Jovanovski;0,722506644;-3,449489398;-3,69490093;-6,639839312;-7,253368142;-7,498779674;-3,572195164;-3,69490093;-7,253368142;-6,762545078;-7,376073908
Bojana Jovanovski;0,84521241;-3,940312462;-3,817606696;-5,903604717;-7,62148544;-7,498779674;-3,69490093;-1,486197143;-6,885250844;-6,517133546;-6,762545078
Bojana Jovanovski;2,194975835;-3,817606696;-5,167370121;-7,00795661;-7,498779674;-7,62148544;-4,185723993;-5,167370121;-7,253368142;-6,762545078;-6,762545078
Bojana Jovanovski;1,704152772;-2,345137504;-4,676547057;-6,271722014;-7,62148544;-7,498779674;-7,62148544;-7,498779674;-6,517133546;-6,026310482;-7,62148544
Bradley Klahn;-0,504551015;-0,995374079;-2,46784327;-4,185723993;-6,39442778;-6,517133546;-6,39442778;-6,517133546;-7,62148544;-7,62148544;-7,62148544
Bradley Klahn;1,090623942;1,213329708;-4,063018227;-4,431135525;-6,885250844;-7,498779674;-7,62148544;-7,62148544;-7,253368142;-6,271722014;-3,940312462
Bradley Klahn;1,090623942;0,84521241;-4,063018227;-5,412781653;-5,535487419;-7,253368142;-7,62148544;-7,62148544;-7,253368142;-6,517133546;-4,676547057
Brian Baker;-1,608902909;-3,69490093;-1,363491377;-4,185723993;-5,903604717;-6,39442778;-7,62148544;-7,62148544;-6,762545078;-6,149016248;-6,149016248
C Garcia;0,23168358;-3,817606696;-3,204077866;-5,535487419;-6,762545078;-7,253368142;-5,167370121;-4,799252823;-7,376073908;-7,376073908;-6,39442778
C Giorgi;0,108977814;-1,854314441;-3,0813721;-4,921958589;-7,253368142;-7,130662376;-1,977020207;-2,099725972;-6,517133546;-7,253368142;-3,449489398
C Giorgi;-0,995374079;-5,412781653;-1,977020207;-6,271722014;-7,376073908;-6,762545078;-5,167370121;-3,326783632;-7,498779674;-7,498779674;-5,658193185
C McHale;-0,504551015;-4,185723993;-2,46784327;-6,026310482;-7,498779674;-7,00795661;-6,39442778;-6,026310482;-6,885250844;-7,253368142;-6,762545078
C McHale;0,23168358;-2,835960568;-3,204077866;-5,903604717;-7,376073908;-7,253368142;-4,921958589;-4,185723993;-6,39442778;-7,00795661;-6,517133546
C McHale;0,477095112;-1,240785611;-3,449489398;-5,044664355;-6,762545078;-7,00795661;-3,449489398;-0,627256781;-6,39442778;-7,253368142;-6,026310482
C Scheepers;-0,872668313;-6,149016248;-2,099725972;-7,00795661;-7,62148544;-7,62148544;-6,271722014;-4,308429759;-7,130662376;-7,376073908;-5,412781653
C Suarez Navarro;1,949564303;-0,995374079;-4,921958589;-6,517133546;-7,376073908;-7,498779674;-2,099725972;-1,854314441;-5,290075887;-6,762545078;-5,044664355
C Suarez Navarro;2,072270069;-3,940312462;-5,044664355;-7,00795661;-7,62148544;-7,376073908;-6,026310482;-4,799252823;-6,271722014;-7,00795661;-6,517133546
C Suarez Navarro;1,949564303;-5,044664355;-4,921958589;-7,130662376;-7,498779674;-7,498779674;-6,517133546;-6,149016248;-6,149016248;-6,885250844;-6,39442778
C Suarez Navarro;2,440387367;-4,308429759;-5,412781653;-6,762545078;-7,62148544;-7,62148544;-6,885250844;-5,903604717;-6,885250844;-7,130662376;-7,376073908
C Vandeweghe;-1,854314441;-5,903604717;-1,118079845;-6,39442778;-7,376073908;-7,00795661;-5,412781653;-3,0813721;-7,376073908;-7,376073908;-6,517133546
C Wozniack;-0,013727952;-3,449489398;-2,958666334;-5,044664355;-7,376073908;-7,376073908;-6,026310482;-4,308429759;-6,271722014;-7,376073908;-6,39442778
C Wozniacki;1,704152772;-4,921958589;-3,449489398;-6,885250844;-7,62148544;-7,498779674;-5,903604717;-6,271722014;-6,517133546;-6,885250844;-6,517133546
C Wozniacki;0,84521241;-4,185723993;-3,817606696;-6,149016248;-7,376073908;-7,253368142;-6,271722014;-6,271722014;-5,903604717;-6,885250844;-7,498779674
C.Berlocq;0,23168358;-2,46784327;-3,204077866;-5,412781653;-7,130662376;-7,376073908;-4,799252823;-6,026310482;-7,498779674;-7,62148544;-4,553841291
C.Garcia;1,581447006;-4,676547057;-4,553841291;-6,517133546;-7,253368142;-7,498779674;-5,780898951;-7,00795661;-7,62148544;-7,62148544;-5,903604717
C.Garcia;0,23168358;-3,572195164;-3,204077866;-6,271722014;-7,130662376;-7,62148544;-4,921958589;-5,167370121;-7,130662376;-7,376073908;-5,658193185
C.Giorgi;-0,259139483;-5,044664355;-2,713254802;-5,903604717;-7,62148544;-7,376073908;-4,676547057;-5,412781653;-6,762545078;-7,130662376;-4,308429759
C.Giorgi;-1,118079845;-3,204077866;-1,854314441;-5,167370121;-7,62148544;-6,271722014;-5,044664355;-3,204077866;-5,903604717;-7,00795661;-4,921958589
C.Giorgi;-0,995374079;-4,799252823;-1,977020207;-5,290075887;-7,498779674;-7,130662376;-5,412781653;-5,535487419;-6,026310482;-7,376073908;-5,044664355
C.McHale;0,23168358;-4,431135525;-3,204077866;-6,271722014;-7,130662376;-7,253368142;-3,817606696;-5,167370121;-6,149016248;-7,253368142;-6,026310482
C.McHale;-0,259139483;-4,676547057;-2,713254802;-6,026310482;-7,498779674;-7,62148544;-5,658193185;-5,903604717;-6,39442778;-7,130662376;-5,780898951
C.Scheepers;-1,240785611;-6,39442778;-1,731608675;-6,762545078;-7,62148544;-7,253368142;-5,658193185;-5,167370121;-6,39442778;-7,498779674;-5,290075887
